sigma_T5,sigma_T10,sigma_T15,sigma_T20,sigma_T25,sigma_T30,sigma_T35,sigma_T40,sigma_T45,sigma_T50
0.0295777173,-0.0010907014,0.0956161991,-1.0817125399,0.3868133428,-0.0072486089,1.8361137481,0.2278751448,6.6982858724,-0.3058742797
-0.0230928573,0.0613483740,-0.1373176711,0.0954094116,-0.0766833524,0.7134193835,-2.7849009772,-0.2070697368,-0.3185228667,0.0059238677
-0.0629609694,-0.1437905501,0.2895612500,5.7487981466,-0.6982948938,3.1153913824,0.7029072758,-0.0380890088,0.0229511012,-0.4447257658
0.8737784637,0.2704137554,0.0251179144,0.9130853632,-0.4991456095,0.7016536389,0.0824088819,-0.4474081850,-0.1717320979,0.7795697489
-0.3655097681,-0.4262623769,0.2662109745,0.3010350984,2.3953415393,1.2660855743,0.6201904341,4.4808108826,-0.0771806481,0.0274937642
0.8682734530,0.2147793980,0.2758963817,0.8656064853,0.4032362627,0.1235952930,0.4977728889,1.9343766347,0.1238928634,0.5564616909
0.0017746017,2.3596412997,-0.0113031265,0.0652019390,1.0961013581,-0.0317946245,-0.0490178683,1.9645444696,-0.7421198059,0.6944811937
0.1446072035,0.0663645116,1.0983090865,0.1462681911,-0.0107005004,3.6575845951,-0.0855248686,-0.0591466364,-0.4630867014,0.0180205268
0.6240970894,-0.7865843827,-0.0841610081,-0.4188354727,-0.2081840335,0.4677982983,-0.1256349242,0.9932247211,-0.7431627878,0.0102096634
0.1803804407,-0.9233710344,0.1116792090,2.4049903518,1.1316260597,0.2871212551,-0.2942869729,2.5324528008,-0.1476658262,-0.1551230365
1.5558271150,0.1115247972,-0.0972577819,-1.0196347772,0.3074095365,0.6065412895,0.5090053506,-0.1092568810,-0.4353741759,0.1904068490
0.6248803229,0.4192397482,0.5534088544,-0.0577124117,1.4278313849,4.0265010450,0.0200182071,2.3225669836,-0.1656328445,-0.1050128078
2.2294869422,0.9361311725,2.1494903884,1.0064645914,0.0843521421,0.7285989432,1.0842473735,-0.1259904592,0.1828921079,0.1984453100
0.0224055770,0.4751921717,2.9273898374,0.5975714993,-0.0055470135,0.1888267969,0.0314171422,0.4300142970,2.0755554069,-0.1767327290
0.1933999654,-0.5756633295,0.3347339007,2.7366744169,1.3681738392,1.8384149840,0.1384454144,-0.6119851142,0.0270701172,-1.0539583362
-0.0479651104,3.5482639110,1.1765993785,-0.2712674288,0.0601036207,-0.2311743763,-0.6937762313,0.6032155387,1.8930840562,-0.0165154073
2.9441159636,2.0234385905,0.1048531040,-0.6012076233,2.4782434041,0.8783744822,0.5013391652,0.6812733917,0.0421396086,0.1836105058
0.0598402073,-0.0488884643,3.4926792540,0.8433668845,0.0380514504,-0.9655331040,0.0378202963,1.2906682469,0.8537328335,-0.9040589650
0.8876603477,-0.5503580134,2.4181033628,0.0687378952,0.1399856919,-0.0392253343,-0.6540930893,0.9656103629,0.3236493742,0.9347767838
-0.5443156420,0.8912718122,-0.7679113859,0.6510877372,-0.2919437345,-0.1405821927,1.6317613258,0.7745178459,0.1114542525,0.4958111048
-0.4470352096,-1.7108349193,1.6908556394,2.1856624953,-0.1852377755,0.1430301975,0.1064109981,1.9236038243,-1.0405780175,-1.2743716054
0.2161910298,0.8564743255,-0.7356491742,1.8202467155,-0.4052211512,1.0992164715,2.0075046727,2.9763372668,0.0506064489,0.1268871780
0.0053599226,-0.0314354006,0.0805923913,0.0188803746,0.2112257215,0.0250862030,2.6726893499,0.0591377205,2.6370771061,0.2291959167
0.5518355530,0.0163419569,0.1035047181,0.0391823912,1.7971693049,0.0163443433,0.2507735158,0.0254069530,0.0130770309,2.3207884502
0.5238050836,1.4153184877,1.2097929032,0.0095793531,-0.9104740260,-0.2592342829,0.9304021608,-0.2552851682,2.7122351643,0.5196607751
0.0192309504,-0.1378626800,0.8067078872,-0.3658142309,1.9452297104,-0.6901777116,3.6290559440,0.1510124453,0.5067219250,-0.0009546202
0.4641583135,2.8934099606,0.0307279695,0.0697428910,-0.9886669931,0.5373534610,-0.6362584142,0.7467860832,1.3575322898,0.1137503976
0.1805078696,-0.0264149584,-0.0393126037,0.0493409817,0.3899954540,-0.2403098577,0.7991138489,-0.0323701409,0.1105032415,-0.0722018192
0.0691157735,0.3787677840,0.3942794924,0.4346761107,4.3133366473,0.4685666684,-0.0270011406,-0.0591781937,10.5073343081,-0.1034982980
0.1047076829,-0.1285864175,3.6470675791,0.0280330404,0.1086714766,0.1957753672,-0.2143720564,1.7023706085,0.0040347817,-0.0674573586
0.0583322876,1.1844597257,-0.0058562741,-0.3237010289,1.6952793415,0.0342987404,-1.0363057505,-0.4674405986,1.1060183041,0.0609830867
0.3114957587,1.8570745091,-1.3886741581,0.9026069306,-0.0343555012,0.1741492268,2.8029942345,-0.0565315137,-0.1851951203,1.7418622473
4.9054897497,1.1128743855,0.0232335427,0.0491852972,-0.0271661475,-0.1704491057,1.7676440270,-0.1979681437,3.3395857947,0.0001620090
0.0274305625,0.1940239559,-0.6345035560,0.3548813204,1.0527175414,0.0206458098,-0.3025698000,-0.0665583330,0.6159181813,-0.5024538233
-0.1848465226,1.3557517458,1.1224180320,1.2969896928,2.5616295830,0.8493981986,0.5120115076,0.7828899744,1.1927674873,1.7931104942
-0.0399409955,0.1916214367,-0.1798543440,0.2637264098,0.1303623063,-0.0116496439,0.1828353889,0.2211255260,0.0902376727,0.4441639272
0.4151214505,-0.2337374615,0.4735616604,0.2863534628,1.0787941428,-0.0243496182,-0.1175770354,0.1784397785,0.0315056789,-0.3332855701
0.6830365883,0.2423578778,-0.0730168314,-0.1998434864,0.4696992121,1.0910505472,-0.0000588415,-0.4303111113,4.4874457244,0.3343284389
0.2137319177,-1.5118736827,-1.5780283610,0.4918473089,-0.7031452008,0.4786415348,-0.2174648484,1.0157707547,2.8123403025,4.4667203848
0.8312590159,0.0294615940,2.1418260373,0.8168920751,0.5834620343,0.0485669594,-0.5226078036,2.1839508358,-0.7725781869,-0.2583448011
-0.0589846574,-0.1057268793,4.4745043232,-0.2306998448,0.3610792569,-0.0787223599,0.3917717964,-0.4106971873,-0.8147234004,1.0011135517
0.1758724575,3.4910838223,-0.9308748347,-0.2948131231,0.8868878780,-0.7329732366,-0.0379520598,0.0396687406,2.9424926526,0.7283717034
0.5444986945,1.2626663511,-0.0328587210,-0.0344658126,0.9555449156,0.1292520350,0.3648441051,-0.0458566588,-0.3014430260,-1.0496275957
2.6586474486,1.5089108095,-0.1107620244,1.0159339744,0.4997961720,-1.1748735229,1.1833525558,-0.0304636934,-1.2933484170,-0.0498536276
-0.5697645966,0.7799715719,0.1744438341,1.1794450583,0.4391855674,-0.3102340664,-0.5234111487,-0.5544993918,0.5927870099,0.0634148692
0.0825368009,-0.0717902586,-1.0273404273,2.2698880415,0.5089211390,0.0993959128,0.5982733588,1.8310883977,-0.0637979465,3.7179641906
0.3292397648,-0.0451478520,0.1787212153,2.4221421975,0.4971374625,0.7316979655,0.0923659563,8.7872425471,0.0404242074,1.3559712839
0.2704689404,-0.1018502275,5.5341911720,0.0298520332,-0.5191613819,1.0329443416,0.0603427409,0.1539955385,0.2172088985,0.2442958306
-0.3212105359,0.8005443207,0.1151483096,2.2171709094,0.6262555463,0.0088303463,-0.3212427213,2.7995477537,-0.2927417666,4.1168103640
0.8236755935,0.4335224181,0.6567257563,-0.6476991054,-0.1072373244,1.4093132095,0.2083607809,2.6878108945,0.5457022235,1.9561242049
0.0369194509,0.0344275205,0.1476664961,0.2753174605,0.3052626243,1.0498316191,0.0025598591,-0.0167543228,0.1210638512,0.1854108425
0.6793112181,-0.0291580553,1.0663496533,-0.1524304483,3.4478868928,-0.0909333375,-0.3899074275,0.1890278218,0.6348506897,0.0280867874
-0.3786403040,-0.3093093511,1.7726805183,0.7642948784,0.4733034021,1.0398291964,0.2189332512,-0.0111601172,0.4141747351,1.8523159279
-0.2913937935,-0.0371171217,0.0331785952,0.2471477773,-1.0480542083,0.4260689090,-0.0919801232,-0.0837634898,1.8093727491,0.1905016879
0.1792711833,-0.1053677847,0.4806854412,1.3813572078,0.3527645883,-0.3396170457,0.0084254852,-0.0844246497,0.0177018385,0.9586135648
0.7522247135,0.0725565190,-0.3329821065,0.9770140046,-0.5079588638,-0.0946649848,0.0847473332,-0.2739904037,0.8349817772,0.5123776285
0.0170898802,2.3712917823,3.8690698687,0.0921477108,-0.1360801636,1.3096838789,0.9602457337,3.3584344846,0.0963073210,-0.0180110045
0.8456543962,-0.5460544714,1.0105664883,4.7597362613,0.0056022590,0.4611824449,2.0533550178,-0.1671100400,-1.1693602673,0.8529073007
-0.8234205572,0.6461437112,3.5480763365,-0.4281569163,-0.0823162214,-0.4606186995,0.0082148221,0.0136507207,-0.1194735443,1.2228405370
0.3382430407,0.6808657504,1.8542174648,-0.1217581778,0.4613795886,0.7537341691,-0.3394599870,-0.2618289273,-0.7443542944,-0.5673991506
-0.0210373932,1.0894975998,-0.1221537631,-0.0201689860,-1.4088897479,0.2252582052,0.6668645377,-0.0293024797,-0.1758075678,0.3599298193
-0.0240336037,0.4822541275,0.6535168138,0.0565865686,-0.1846077764,0.4517134683,0.1231797382,-0.5234499981,2.8285624166,0.1393292534
0.0433852920,-0.0790097761,0.4987889777,1.0868896337,0.3092560326,0.1030488236,-0.6309348049,0.9091831602,0.0159219351,1.6037230133
-0.0473795443,0.1337098613,-0.3521163521,0.0836990308,0.6305140851,-0.1318122445,0.5522034232,0.3660832242,-0.0908474339,0.5503718543
0.1388809935,1.0349594213,1.6219867567,0.4388434405,0.5693016202,-0.0665398105,-0.8684213381,-0.1457108657,0.1461358547,0.9297775566
-0.1666473886,0.3422459322,2.4879903158,0.4947984584,0.5418089123,0.2795655451,0.0605218235,0.0656002868,0.9250953552,5.0589666076
-0.2531073149,1.1166754903,-0.0437440489,0.0103363376,-0.0526743068,2.4083825135,-0.0901349502,0.6696966598,-0.6629260062,0.0741382565
0.6211993293,0.3955905221,-0.8698943150,0.3257646887,3.6056769952,-0.1627195836,0.5517436409,0.4829631881,0.1880009247,-0.0170133008
-0.0444764063,0.3188961299,-0.3368503458,-0.1173428826,0.0913975659,3.4973274775,0.7362319958,-0.0821732440,-0.0052762970,-0.7125734073
0.1069662393,0.2116304459,0.5245207207,0.0367442960,1.0802562367,0.0025151145,0.0586007929,1.8136165793,0.6202545688,0.2804360496
0.5960788925,-0.1754267842,-0.1922447473,-0.5798840142,0.6462866456,-0.0714260709,-0.0990790533,0.3830139631,-0.2030584985,-0.0649671114
0.2062707622,-0.3180542876,0.3489680321,-0.0727628998,0.1957280402,-0.3199074688,0.0279386134,0.1895111030,2.3849277505,0.0084452395
0.6852604602,0.5730032282,1.0604571912,1.4638526589,0.5170440880,1.9201029442,0.6142908531,-0.3296922176,0.5204062142,0.9525174083
0.2259737954,-0.2271532423,0.0078937632,3.4377840640,0.0827665282,-1.0681998914,0.1489045026,0.5806784712,-0.2763646423,2.5057085567
-0.5173958043,0.8673911991,4.7764267244,0.0037790865,2.8924388210,-0.0948896180,0.3085631244,0.3858041342,-0.5703663080,0.0675033480
0.3282328328,0.8950196023,0.2180615499,-0.2790031641,0.1630601172,-0.9507165495,1.0457733197,-0.0903771294,0.0680792379,-0.4804848946
0.3736045578,-0.6464695186,1.6023879530,-1.3945468288,2.6799192708,-0.4999669158,1.2124647836,0.6059747121,-0.4618722997,0.4336592964
3.8155757396,0.5908684926,-0.3582548006,3.1086282875,0.1243234361,-0.3142697292,0.3233288077,-0.0475531805,1.4397885886,6.1434061588
0.0322986688,1.2567693889,5.5370451330,0.1117370802,-0.8028787618,-0.3542297511,-0.5135525363,0.5926207959,0.5688969716,0.3039577568
0.9193107363,0.5809569013,-0.7917432927,-0.1256529344,0.0216154050,0.0758928654,0.6045181753,0.1446170880,0.4460722372,0.2826079512
-0.6671262981,0.0089009811,6.1575266341,-0.0938629290,0.4672990450,-0.5187870385,-0.3266624255,1.3341237424,-0.2648099976,-0.7393744052
0.2606978442,-0.0873297764,3.0876264924,-0.1711902644,0.5732126621,-0.2756663361,1.3760680769,-0.5781221282,-0.0723324446,2.1332772377
2.0813193581,0.4328152838,-0.0966786217,-0.0064455707,1.4849069943,0.0476048265,0.7077687641,0.2135337371,0.4224155930,2.6104328788
0.2475457474,0.5174035853,0.8986733949,0.4138409387,-1.9696556789,2.8322048662,0.1701184786,-0.3562670212,5.3769082416,0.0254187860
-0.0886894212,-0.7186662128,-0.6094090944,-0.1524957389,-0.4111542621,0.4920439346,0.4284334673,1.1128730577,-0.4072106758,2.3929662819
0.0999267055,-0.3820171801,-0.0476077654,0.9003586464,0.8435598342,1.9947022709,0.0327983263,0.0443905082,1.2411387959,1.5825418516
-0.1802856338,-0.6032597120,-0.0600162300,0.1901005749,-0.2848421366,0.9365277343,2.2165311319,-0.1160583564,-1.4483317131,1.0508992629
0.2909239917,-0.1497036291,0.1715032723,0.0195862111,-0.9432926400,0.3586140671,0.5128493290,0.0328430359,2.2942657954,1.6545160907
3.7020202402,0.0285031723,1.8641114415,1.9331999436,2.5510260119,0.6235476567,1.0543012305,1.2615427149,0.0686363895,0.1097352176
0.1429549327,-0.2106593596,0.3868353428,-0.2698164369,1.2704054676,4.0070554553,2.8253688743,4.4466645572,0.0612082264,1.4777092684
-0.0109073324,-0.0409267329,0.0422669224,-0.2714822209,0.1713288168,2.4303561886,1.5228125822,-0.3017036798,0.0556351376,-0.4458855571
0.7240759439,0.0287203669,-0.0870346378,-0.3533423763,-1.2888776003,4.2401890677,0.5439157107,1.6244520809,-0.1750452971,2.4725842786
0.9668283953,-0.2754601883,1.8039006114,-0.1020503092,1.2643466390,1.3839181454,1.0860803455,-0.3539346192,0.5537866472,0.9334318803
5.1560132860,0.0688182762,-0.0463343060,-0.0217759762,2.7238949346,-0.0883276464,0.0425519286,-0.4850985513,-0.2511557152,-0.5105199110
0.6015798878,2.8147492769,-0.0132405233,-0.1848526548,1.7412273221,0.1862880811,2.4954316620,-0.0411162419,-0.1623638084,2.0241956626
0.1068398825,0.1430633914,0.6749903664,0.3069365007,-0.0139688115,0.7071371788,1.1084522911,1.1350945650,1.0620872022,1.8340372374
-0.2662466402,-0.3082131298,-1.0369070154,3.2644271352,-0.4399579310,0.0639442773,0.3139774699,1.8803800023,0.6392106709,0.4576365675
0.4757771067,0.3116443242,0.3472392136,3.3158305527,-0.0751237967,0.5473673911,-0.0175161356,0.8789029266,2.0176392852,1.4077115298
0.3495944771,1.9885557691,4.3018137625,-0.1504013560,0.1237763314,1.8657873567,3.6282822671,-0.3118272844,3.7309980269,-0.2826339672
1.4327843237,0.7651327358,0.0456965906,0.7522652187,3.0563000916,4.0272523019,-0.2386639309,1.7755692859,2.1475780276,-0.0176982569
-0.0762479187,0.8947561351,0.7141087849,0.8250044776,0.0331060568,2.2297970976,0.6238447401,-0.0343707072,0.6630824768,1.3467804438
-0.8736523503,0.3125185295,0.0159396726,-0.4130982804,2.3500005268,0.3282887251,-0.0359233523,0.6219775347,1.5980464412,0.3215687028
0.6170137396,0.6986299105,0.1058609419,1.9624644390,1.1903651070,-0.4917584753,1.1979029134,0.2619829518,0.9761981486,-0.2200939369
0.4725522044,-0.1380824172,1.2773504807,-0.4673321286,0.4899030834,-0.1725271003,0.1383947359,-0.0359321616,0.0992104160,0.0039733729
0.5917929877,0.2255634508,-0.2602903037,-0.2009501596,1.4861124191,0.1415615882,0.2881589012,0.1830950676,-1.3712722526,-0.6191488074
1.8117573579,-1.5745202885,0.1747455379,0.5206882710,0.0232102951,-0.7949260581,0.8368235015,-0.5206906825,-0.7532081732,-0.0748575664
-0.2261024476,-0.0057513490,-0.0009457314,-2.0003216841,0.0128374517,0.0019063104,0.0544525941,0.2379199062,0.2424748187,0.7411662166
-0.1657562158,-0.2109597761,1.1139399769,-2.4733498753,1.2946897532,-0.4848323190,-0.5418364649,0.0538323376,0.2933782992,0.0666042942
0.0633750885,0.9332781394,-0.4688901218,0.7392869598,0.6269780211,0.4382962348,0.0944494016,0.0836135836,-0.1156606400,2.2338490432
0.2638764489,2.7717197989,1.7794735192,0.1024016130,0.2484178949,0.5182782128,-0.3156804063,-0.2587214292,0.2305565690,-0.1908884143
1.2342237260,-0.0005378095,-0.0028421714,0.9079890215,0.5220081369,-0.7535019464,0.2697931596,-0.0083956713,-0.0407148001,0.0079286911
0.0030704055,0.0220553459,1.4401530829,0.9304858564,0.0155934755,0.3780985523,0.9786004821,0.3910174863,0.2055774243,-1.5341785141
-0.0377719622,-0.5044361943,0.0711447884,0.0078858375,3.4499844072,0.0208495898,1.2320797721,2.4017796949,0.3392668977,2.5255517137
0.9350687936,-0.2229374625,-0.2143886910,2.2430577062,0.0045540702,-0.0839474868,0.6124749439,-0.4528269653,-0.0453168396,0.0092410532
-0.1365183693,0.2597887242,-0.5350360947,0.1253179551,0.6064069036,-0.2714109544,2.3502786576,-0.0882902360,-0.0189118106,0.4635404962
1.1012211292,6.2464452682,-1.2917378463,2.6216272566,-0.0557789280,0.1419204897,1.7431050797,-0.1451016665,0.8020820298,0.2308824628
-0.3504189713,0.3154513171,0.2001120374,-0.2228520041,-0.1761365800,2.6606548006,1.3276079979,1.8698797635,1.6468670641,-0.1123655426
0.4820170762,-0.0380383745,-0.9249694265,-0.1107084676,0.2210267101,3.0747499275,-0.2402672099,-0.5403935481,-0.0422703354,0.5794343179
-0.0426042951,-0.7452309503,-0.4280351748,-0.4081273088,1.3621898581,0.3543479170,0.3967505285,4.0535129281,-0.4633347413,-0.1596075942
0.4023095981,0.5376436589,-0.3596034251,-0.0550445143,0.1864670004,1.6740619345,1.1059541944,0.7627016583,0.8348068081,-0.0445982775
-0.0135178395,-2.0561526725,-0.4158956881,-0.0471773659,0.7249460269,-0.2044522016,-0.0470001916,7.9276571623,0.5963208359,-0.1054360471
-0.0749121487,1.6698390083,0.1003455026,4.1277992815,0.0201606988,0.1617534609,0.0200587506,2.3801704622,0.0358506471,-0.0134056708
0.6930843451,2.5980444334,3.8597998891,0.6161288751,-0.4311011981,-0.2736063746,0.1053999655,1.3268188248,0.1617620510,0.3306290069
0.6335901934,1.8302582602,0.1288285673,0.2343174012,0.1500573412,4.6565326375,-0.0037617826,0.3141628793,2.1524545318,-0.4081659960
1.7139812550,1.0922702832,1.8643831114,-0.0402294336,-1.0144600696,-0.0017824808,0.7122099454,3.5166051645,0.0618899683,5.9038349589
0.5214374518,1.7751477547,-0.3248267570,1.1790282700,1.7915302723,0.4376666763,-0.9352868504,-0.0641404297,-0.1740405439,-0.4687736848
0.6542872212,0.1631759259,0.0747977338,-0.1998789542,-0.3900663481,-1.9828202880,0.2268089508,0.4132784981,-0.4493149747,0.2936475777
-0.5743344129,0.0295740599,1.3092873883,-0.5938549836,0.0698139216,0.9135367815,0.3459043190,-0.6586731559,4.0972716071,-0.0000001626
0.1441377465,-1.1717350243,0.0607820908,0.9767679881,-0.0385348359,0.3302836810,-0.5395878536,3.6062251874,-0.2029603367,-0.0454454426
0.0001271742,-0.2392657326,-0.5042756785,2.4001505785,1.7156275158,0.0375911175,1.1047232231,1.3139387525,0.0416062944,0.5716079771
-0.1056639033,0.0170990544,2.6640044016,6.7545981851,-1.2367828977,1.9237159888,1.0553941736,0.4387109133,-0.8030573804,-0.0860535856
-1.2153527632,0.0212902069,-0.2414568370,-0.2659387807,0.0177047539,0.1660142894,-0.0375436547,0.0312844188,0.2178306451,0.1792703284
0.0251988599,0.2920194166,0.2405610106,2.7022941919,-0.1794135831,3.2437144143,-0.5976515506,0.7812543097,1.1649378295,1.5342759352
-0.1946496789,1.4530543655,1.0056015955,0.5831206291,2.4057558324,-0.4436296159,0.3799839636,0.0481459475,-0.2415710232,1.6592537031
-0.0525094376,1.3331154346,0.5127774611,1.2675910547,1.1262117194,1.1825754282,-0.2506563970,0.2311949432,0.4590166582,0.3599819043
2.8712933824,-0.5837781475,-0.4044020512,0.9840788621,-0.0067569347,0.6759830808,0.2616287042,-2.5613414038,0.2788184798,-0.3004866294
0.5723715298,4.0152219277,0.5634716232,1.2218097813,-0.0107664787,-0.1942021993,1.6522498903,-0.6014049690,0.0355295539,0.2442469002
3.1990914013,3.1188666017,1.2462698225,1.4213067680,2.9375962795,-0.7644038015,0.0270322552,-0.1059042084,1.8487990481,-0.0252151423
0.2049119751,-0.1907903583,0.5014375535,-0.1370298731,-0.2037742887,0.0878738879,0.1543098224,0.0029990255,0.2158035181,0.0861599303
0.1677867452,1.5210683275,-0.0825488405,1.2701471335,0.0936785938,2.1500016074,-0.0509474262,1.4194295493,0.0792750233,-0.5302798741
-0.2376173443,-0.1665158786,2.7462995147,0.3051376781,0.4886714558,2.7017960767,-0.3280255781,-0.5668981725,-0.2037348511,0.0061220797
0.2326727597,1.1114068123,1.0863979453,2.7893173437,-0.5615853643,0.6044509780,0.0924521349,0.3488251087,1.5623236942,1.5703618266
0.4746571642,-0.3917153107,0.9617075370,-0.2216823726,0.2165597088,-0.0761407402,-0.0098981079,0.0045629765,0.2999258132,0.6298630528
-0.0233203593,0.5972763880,0.2271072768,-0.4808519116,-0.1276812603,0.4293473929,1.0090737925,2.6204590456,-0.1024346903,1.7464446139
0.6761953348,-0.1196540405,0.0098828354,-0.0379110817,-0.0970039616,1.1290570332,0.2412112324,0.4988338228,2.3184006084,-0.0292519513
0.3962496061,-0.0136085962,5.9430242070,-0.0924414698,1.7622318195,1.2748289124,0.2466692684,-0.3314627752,0.3269687832,-0.1820752869
-0.0654301090,1.7588853220,0.8058900436,1.3761796178,-0.3309030002,-0.0873075958,-1.9555730460,-0.4719414257,-1.1410283099,0.5359740427
1.0673714357,1.5932384026,0.6613114850,-2.4552986012,0.0205937091,0.7755998183,0.0684694767,-0.0060571552,0.9620621783,-0.0610929060
-0.6122226069,3.5862156243,1.0865651674,0.1018981104,0.5850384168,1.1432778617,-0.1665821366,-1.0918584442,6.0079825762,0.2850621277
0.0313798979,0.1375613492,0.8687948069,0.3486454552,0.4707693462,0.0845743019,0.0006104808,-0.2162226712,0.1876946092,0.6270033181
-0.3340657789,-0.0913315113,0.3313154500,2.2222256947,0.6939630675,1.4649373072,0.6805859308,0.4751271698,0.0713039010,0.3391460008
-0.0661233261,1.2032810884,0.2279580952,0.0890315258,-0.3474563969,-0.5369490057,0.2797759294,0.3046409450,0.1435110968,-0.1438125495
0.0111936825,-0.2614417671,1.3370677783,0.0259284008,2.4314603679,0.5477493645,0.2303107726,-0.7147415069,-0.5403612672,0.3950355339
0.7357567193,0.0914290557,0.0128029615,0.0325032582,-0.0101674495,-0.2355226300,0.0732524768,-0.1422991847,0.4630046549,-0.0628249767
-0.6031831918,1.2516384266,-0.1590363178,0.0455789854,0.0470869741,-0.2532545026,0.4279652483,0.4477454177,0.6045672765,0.6901316260
-0.0564766710,-1.4822544478,1.0226819914,-0.3297217028,1.4030545759,0.1146770832,0.4018017976,2.0469350287,2.5917660725,0.0138766807
-0.5911883982,0.1181690709,0.2179942288,0.3122886793,1.2661224802,-0.1179855253,0.2717504386,0.2790586216,1.1580639965,0.0386354669
0.9829820249,0.0458443461,1.6183654721,1.3475825318,-0.0184237527,-0.3075085936,-0.2176358940,2.8890845226,0.0242058597,0.2060503530
0.4933501210,-0.0762844710,0.2486189660,3.2790156569,0.1298247156,-0.1892470910,-0.2151569306,-0.2539351733,0.1003851701,-0.1769928078
0.0035646979,-0.1032654986,-0.4470346843,0.0044329984,-0.5995542835,-0.1506433974,-0.9151025708,0.4969683864,-0.0501213195,0.3953597714
0.4379785152,-0.1989567508,0.3689138841,0.1107949291,1.7811530484,1.3527621936,2.0830073797,1.0717565216,0.4178428434,-0.1753254494
0.0173832924,-0.0029876526,-0.3720816437,-0.0352771037,0.0146787558,-0.2506486212,0.2026364375,0.8053322505,0.9848997527,1.4947264306
0.2137353181,0.4409710287,-0.5304664648,1.1398782420,0.0228169974,0.1341420996,0.3704614474,-0.4660395849,2.1990340781,2.4028156169
1.2920188727,2.6688652922,-0.0878437729,0.7072193323,0.4816258309,1.8220284623,0.0084973574,1.0905597754,-0.1069479098,1.0193137463
-0.2514075925,0.7089777349,0.7695133730,0.0364133038,0.7087634840,-0.3659834495,0.7082573518,-2.2344712798,0.0751269828,1.3586797733
0.9305353668,0.4646472277,0.0113115771,0.1598576814,-0.4702789045,0.2515187476,2.0923675782,-0.0412189435,0.1799010415,3.2668095289
-0.1491200151,-0.1477947275,-0.0274119833,0.1349297999,1.0852694296,0.1577663980,-0.2349445332,1.4960612576,2.1562389738,-0.7805875873
-0.8454017119,0.1074804441,1.0542010948,0.9502401452,-0.7849513409,1.3413261825,-0.1793624767,0.4790997948,0.2288295442,-0.0477669792
0.1182063757,0.5221382777,1.8495425016,1.1775446661,0.1275493909,0.2565769243,0.3560693945,-0.5241139720,0.2420808232,-0.1476631955
0.1253483577,-0.0421425733,0.0662994758,0.0420812203,0.3402510749,3.0269890505,1.7703595411,0.1704120519,-0.0047690693,0.9881472518
-0.1640699358,-0.1715909539,-0.0663423489,0.9517266177,0.9204143394,-0.0604170579,0.7953023835,0.3452166655,-0.1151228942,2.1083717521
0.1630839758,-0.0197001398,2.3128819977,2.1212832524,-0.4626888105,0.6123612894,-0.4216525033,1.8265267365,3.2794714686,-0.4537196046
0.0174653733,5.5471130570,0.4101768479,-1.4465173298,0.0269242519,-0.4663206928,0.4067880659,1.6136093633,0.7782946553,-0.1988134852
0.1389827916,-1.5055657804,-0.3720335688,-0.3388904182,0.0351653671,4.7514364041,1.0209690549,0.0169445250,-0.6256207102,1.0513891885
-0.0874234098,-0.1955470435,0.4011017171,0.9385989758,2.7412921714,0.1685478470,0.5881145391,5.5787675667,1.3131306505,0.0709206475
-0.6910290167,0.4709891825,0.2179469183,-0.2863861215,0.0185507955,-0.0302311219,0.0025317222,-0.0935870612,-3.0791244670,1.8176585064
0.9280714589,6.5841464050,0.0805223563,-0.0556497266,0.1914227462,-0.0231056146,1.6687383554,0.4780670271,1.6080761969,1.5100418058
0.0376053686,0.4616807356,0.0151104576,0.3253221184,0.5643965603,2.9493961325,-0.1062653447,-0.1137092384,2.5858100784,-0.2180715923
1.7716740584,-1.6982954895,0.2940321351,0.9257364222,0.1546944415,-0.1412071796,-0.4124243022,-0.2065621703,2.3611763058,0.1811332059
0.4117569207,0.4561988494,1.4200955444,-0.1005006977,0.3315200146,-0.9665858288,-0.4683160602,0.2199304024,-0.0939481471,0.1493349991
-0.2779456458,1.2329658855,0.2249826410,-0.9186045105,-0.0941135601,0.2763971826,0.4994697069,-0.0288213961,0.0105642402,0.0076490261
-0.9310992639,-0.5881885406,-0.3289201936,0.0312386127,-0.9930697207,-0.4622788358,-0.3136503614,0.3975527697,-0.1014690364,-0.9049081719
2.1968621258,-0.0065976998,4.6018721288,-0.1597408591,-0.1190548989,0.5072402305,0.0774872744,0.0003950587,3.2828684282,0.3532454063
-0.6135167986,2.1160582312,2.6590651486,0.0118231713,0.7895499810,-0.8398785255,0.4646936677,-0.3956556915,-0.2455148938,0.5958104047
0.0065182375,-0.3701222980,-0.2178764240,-0.1527179369,0.0469557417,0.5701413230,-0.4117508723,0.8457271922,0.4736335036,1.7149943692
0.2418306507,-0.5027462799,0.0080849889,-0.1094005523,0.1576292594,0.6453453887,-1.0766881785,0.9398356090,0.8335542923,2.0006604386
0.4859790507,2.0591970720,-0.0148055256,0.0249108766,0.0609616983,0.4684446641,0.1856339496,-0.0075063071,0.4656239933,0.4477436879
0.2988802748,0.0041664290,0.3828456987,0.5764346664,0.7047106429,1.1563560249,1.5315087130,-1.1956076955,0.0464107516,1.6893901889
0.0017345153,0.3975997816,0.3025979941,-0.3918844125,0.9694339005,0.5562063224,-0.0006490196,0.1090966429,-1.1546542544,0.4339939787
