sigma_T5,sigma_T10,sigma_T15,sigma_T20,sigma_T25,sigma_T30,sigma_T35,sigma_T40,sigma_T45,sigma_T50
0.5784722062,0.3557424681,-1.5525336413,2.4268003102,0.5822174369,5.1970119001,0.3426991811,-1.1110150717,3.2284104381,-0.8727421798
-0.1260365432,1.0855777994,0.1980899964,0.8678096177,0.2302013063,6.2659293907,1.4434542104,-0.8051116055,7.4384299722,0.8233435794
0.0178097219,-0.9749097894,0.1073945220,1.9306749455,0.8995689794,3.0059306330,-0.3452311404,0.9371103438,-0.0811772102,3.1755077983
-0.1862922277,2.1961296277,-0.4352800330,-0.3316868290,0.7398362722,4.4138931487,4.4295168039,6.8593624142,4.3897744700,5.5918455953
0.4253768268,0.5552995208,1.1373099414,7.5517932630,2.2827964759,0.1412120386,4.7789108502,-2.6398769618,7.2388121602,2.6628540422
-0.2142692767,-0.3066258726,-1.7864782155,3.4361570755,-1.1895173485,0.0712389879,1.3463829268,1.0912215872,1.9403648788,2.3815501553
0.6659131480,4.6024925945,-2.4945422951,-0.2390712810,-0.3242860826,0.1401700942,3.7171771406,1.8593109729,-0.7639631928,2.8209001665
0.7673633547,1.0972221484,0.9433353771,0.7938372997,-1.3603686252,3.8242066362,2.1330764525,1.1629000460,8.4109436175,5.5100014946
0.8548911736,2.7744852977,3.2499743266,-0.1830527333,3.0524672644,2.6633145894,2.4755599700,2.2958324504,3.5106967373,1.4636703151
0.0510796264,0.4050592666,1.1748836779,3.3388584981,0.1245007855,4.3627044372,3.1549849309,1.7513150140,-1.4099420014,0.1977393583
0.9596949776,1.7762672045,2.7494726314,5.0668922288,2.4398774516,1.4898835910,1.6564505126,3.5142617447,0.1613815047,3.2103776656
-0.4764669632,0.1917402241,3.8699840388,-0.8935594805,4.9104399396,6.5999258049,4.7066610355,1.6262369113,3.3693092128,2.1790887874
1.1016457771,2.3214037646,1.3181239264,0.6361184173,1.3654559396,1.4948479439,0.6860530700,6.9268408147,3.9512301541,5.4107757332
-1.9730402110,2.9329746984,0.7010012825,0.1927469810,2.6573733010,7.5249605191,3.6935360125,0.1353937969,3.3186030458,-0.3387898142
-0.1126984475,1.2550867336,0.2846677695,-2.2285280849,5.1937368969,1.4953589696,4.4224332951,4.2019605138,6.3373881252,3.2371906026
1.0825457491,-0.1862604851,0.9412780370,2.9842993653,2.9591675152,4.0697517947,0.0289974270,1.7108190356,3.1809660869,4.3797975990
0.2227386909,-0.1005067912,-3.2086387606,1.1188480300,1.7466931252,1.4862408182,0.9156686669,-2.7328897399,6.4271310564,2.3650047059
-0.2343157902,-0.6966469078,1.1921003897,-0.7109663404,1.6319037247,1.5986969017,7.2513153957,4.6924246490,6.6372373373,5.4854452080
-0.0012758268,-0.6405690531,0.7470906772,0.9179296751,4.0599704076,3.1391898927,9.2667139226,2.3582825539,2.0051784631,4.4890702085
-1.0386850625,1.3255029897,0.6428678575,0.8881506098,1.1839359854,1.4803539562,3.3239369128,2.4560249908,5.2103464072,2.2636173598
1.6560802223,-0.8777250488,-2.1130717021,1.2130710432,1.4432483449,2.3120380470,1.4806151930,-0.2562003861,7.2063259702,-0.0730937335
0.3250394724,0.6417207146,6.0475283659,2.5606015860,0.5068493045,0.8388684655,2.8743341949,-1.3311362394,3.4072149813,-0.1993253733
1.2395709953,-0.2876703775,2.3602634273,-1.0969723927,2.9364167191,-0.9649774589,1.6958693099,1.1991813072,6.8752464818,-0.5741373411
1.7846699886,0.1657995152,0.4294522142,3.1227822343,1.2850068022,7.6225434723,1.0335006744,1.8463066426,7.7959300202,6.9282139084
-1.2564217670,0.3767683984,0.8797733419,-0.5481697547,3.8455404905,3.6943546326,2.3884751864,1.2173351067,6.1427381601,4.8616073094
-0.0040876626,0.5390379933,1.7178305736,0.5163997070,2.1507404356,0.9195772246,1.1064931610,1.7876112521,5.2025672589,2.2743361297
0.5978398071,1.4048701118,1.6777557217,1.6600353546,1.0446527913,-0.2471902324,1.5437771183,0.3333711381,1.3882577826,2.1871908790
1.1883437244,0.1359201130,-0.3164501066,0.4556941370,4.2426913812,1.3310728562,4.5357413155,1.5636785143,5.2770466383,-1.0359443421
0.5822153087,0.6399754947,1.3612029872,3.7163822025,3.5850195001,6.5834875012,2.7322494805,4.6501216420,2.1554361410,2.0674662283
2.0933118112,-1.1740753757,0.3906880558,0.0059192757,1.8585996178,0.7304220943,-0.1461696353,3.2741558604,5.7018912676,3.8284065934
0.6003094464,-1.4560672835,0.1496004221,3.5515615754,3.0068909825,3.1887881349,2.5697474322,1.0817997220,2.9818905495,1.2802809491
-0.3686892297,-0.5211381396,-0.9083850234,-0.8482612444,0.2429614589,4.7056342604,0.4765206121,1.9005998684,1.9458015644,6.5999146549
0.1258119990,-0.5082949434,-1.4918036284,1.1731469160,1.3510605034,3.2713239247,3.5121352049,5.2109863863,5.5372048386,-0.6313766723
1.1508308689,-1.1734216598,1.8106132174,0.9838686297,2.5769782054,1.6234209205,3.0599246284,0.7898053569,0.1857953361,1.5309138483
-0.0432297516,-1.7245383717,2.4664059354,1.5269427964,0.0920636827,2.6743263950,5.1930863165,0.2736467036,0.5055950984,3.0415717669
-0.1910653330,1.1803915064,1.3319944357,2.6278655777,0.2521062417,0.9460037967,6.3906698156,7.2374395765,5.6280538221,0.6691303929
1.1236404662,0.2897281602,-2.3817969146,-0.2646687692,1.5759153490,2.9585063064,7.0455255085,6.8173683939,6.3844637719,4.1883309941
-0.9283151736,1.3066027475,3.1591581138,1.8009832378,0.5215875347,-1.1478385067,2.4470346411,4.1385941024,4.5138951713,2.1940262931
-0.7363848355,2.7643441597,2.0862660897,7.2163610864,-0.2423044380,1.6807704884,-1.4697583162,1.5973795012,2.2226335008,3.1796197009
-0.2493699520,1.1353901802,-0.9415684798,1.0248426781,1.2690866081,-0.0708831103,6.8303653394,5.1408217936,2.9845176006,0.0876493572
0.1162652072,0.3699587096,0.0762948621,0.2025486210,0.7875503261,2.3142466560,3.0391304583,1.4870958938,2.0184435447,0.8439091881
1.4666942692,-0.1355445227,-1.2345035369,0.0492533228,3.8434349020,3.4411152535,-0.7917975080,2.5450399545,0.7387292537,-0.4390465842
-0.3076698328,0.6295668214,-0.0346693572,0.3557473844,1.6654320097,3.3573067371,3.5016147548,2.4288643551,6.3314986801,-5.0693225430
-1.0497979754,0.7108511363,0.0755327030,2.4589418763,-0.3038671059,1.7103259940,7.7546446121,5.2698811086,2.8232569883,4.7639958932
-0.0748985150,0.4469655219,0.1433504528,-1.0383740348,3.0050176512,0.1363973141,2.7067062099,2.3444396426,5.6632028631,4.0729461718
-2.4711694082,-0.3502693654,5.6067154855,2.5770593593,4.2168641694,4.1571541059,1.5985499681,3.6526016035,2.3669548879,2.4713210012
0.3905095893,-0.8164361615,0.5391435113,3.3426148009,0.7150091716,3.5453610773,0.9462852012,3.4537721876,2.9082630160,-0.4028608349
-0.7430122001,2.0566052917,3.0570866899,4.0449620664,-0.9895026442,-0.9972105586,1.8765395346,-0.7779321604,0.7623975460,2.8341004618
2.2483590282,0.4041320166,0.0852663947,0.7036364702,6.7077165875,3.3038332741,5.3819605839,1.2192263928,0.0639288597,1.5197431432
0.0363975894,0.8843478889,2.5351917565,5.5643000271,6.5255156832,1.4460116327,4.3806686351,2.0830125616,2.8703721837,10.4127959201
1.0172535411,4.2445477545,3.1048593532,-0.8354484267,2.9517701084,8.4639385306,0.2392640685,0.6772375801,1.8685881024,5.9344819191
0.0122274879,1.0537440157,0.1216740529,1.1821230206,1.6483593353,3.8629195982,0.2694671286,1.7202916128,4.2700372373,5.8632086796
0.1247794405,0.2947451791,-0.0873656022,-0.2970897434,2.6510642524,0.0725768457,5.2292422529,3.9938423485,1.7016961949,7.1420095901
-1.3285401933,-0.3528075759,1.8940763990,0.9253323051,0.3820132306,3.9241594613,2.7400765679,4.6631033269,0.5554773872,1.4083945408
-0.2685307152,0.3010959202,-0.1390081334,1.6147874895,0.9146886019,3.8577930116,3.5298679749,0.2694850578,5.3923649122,-0.7393107768
0.4757078186,1.6288009539,2.1814007919,2.7995460492,6.6776859419,2.6785176419,2.7315078144,4.5938877822,1.4955485424,-3.4486173490
1.8961985864,0.6758199500,-0.9812505341,0.7231482133,0.7820438316,2.1013204514,0.0565505202,1.6340525409,1.5682988356,0.7941592263
-0.1431133316,-0.8862435735,1.1871995700,3.6713643831,6.0686623411,2.8098680689,3.1819947590,5.8665650459,6.9686280820,0.5902100678
0.2435793343,-0.5241318915,3.2728741103,0.2512189523,2.9855600545,3.0913715600,2.8681561867,0.7115482677,1.1174032150,2.7600560741
0.2940894640,1.2969244356,0.1781801989,-0.7069139859,1.0296932754,5.6831174176,-0.0787936234,-0.2703585046,6.1121525800,1.5851995613
-0.6330828384,0.3224765275,0.3415791298,1.9028803045,8.5626120133,0.8910377756,3.2119968928,0.8961100268,4.3082970663,1.5942929542
-0.1969187370,0.1557243821,0.6812751674,0.5663772489,0.0959847176,3.3637661850,1.7542222983,2.8191323657,2.3686855678,7.7654414462
0.5063780780,0.0713511296,0.3716288996,2.0870449226,3.6646145598,-1.1998660377,0.1788147577,8.2517532597,-1.7764547387,6.3928611874
-0.0016069818,-1.2250276132,1.0676915117,2.8932818202,6.9678169047,4.0436938219,2.8090358401,-0.5355104173,3.9809132429,-0.7538915190
2.9899797993,-0.1129686835,1.7373971501,0.8627805006,1.8207413864,4.3594369984,-0.2575885013,2.0746355715,3.8508347892,8.3927798441
0.6349072300,1.1569266353,0.8726537261,-0.5857409642,-0.0509923534,2.8192909936,0.4310219832,3.5864110302,5.0392661754,3.5338078051
0.9344271897,3.6028364588,2.8128903399,-0.1280499637,2.7778109130,5.0373633341,6.2267222239,1.4657425257,3.5362001106,1.3696730871
1.1031263115,-0.1738575788,1.7257280119,0.5033772252,0.5252325882,-0.3747227969,1.8829816274,1.1770389916,1.1208085716,3.0397672756
-0.3342834740,-0.8927164859,-1.3631317665,0.6728153608,0.1558627342,5.1935081121,2.8123193563,2.7183546155,3.2667572126,4.2800103162
0.1337968242,1.4773145098,2.4377903729,1.9569770301,0.6880808515,2.5291541887,7.5042627159,4.5437419272,0.7286492664,6.7748383471
-0.3291006512,-0.1097879300,1.5707262203,1.2338257085,3.6615438884,-0.1703626712,2.4688094142,5.9157043683,-1.4283531379,2.0903755071
0.2677997720,2.3402093305,1.8648160512,2.2124196941,1.3955982342,1.4981811386,2.7812316345,2.2624185913,2.5674485693,1.5672384047
-0.0064804253,1.6014161934,5.0827637923,5.9226715004,2.4750878858,3.0979825183,0.6733478375,3.5582421355,5.4473658901,7.2456957779
-1.2883668837,-0.0217378176,4.0806532661,0.4294278332,1.0370755016,1.1650070780,1.6756045080,5.7004546283,2.6411050482,2.9905388436
0.6298239311,-0.7338875082,3.8699219624,2.8037576999,2.0579763349,2.3278304780,2.7248350539,4.9922884685,4.4755002713,1.6765484800
-0.6055133229,0.6915551888,0.4797111000,0.7903060396,-0.6896859192,4.7688050258,4.0868180720,0.9186814064,0.0315259782,3.0995828221
0.6655516521,-1.4430783804,2.6277250324,2.1434587252,1.5739182381,0.6027977482,4.0244979448,5.8407506892,2.8943899346,5.7862455999
0.9800107659,2.9354235302,1.1654679476,1.0688055053,-1.0583672346,3.2424163649,3.5468697847,5.3522840446,2.5850848453,1.8329747357
-0.0715787256,0.6359150026,-0.4525932947,0.8259649804,1.1584563108,1.6793037871,2.3136128426,2.3837807595,5.8629914880,3.3424044882
1.0528239182,2.7281026468,1.6350908186,1.4109037423,0.7161435942,0.4405814518,1.4523031473,0.9574981557,0.0521088669,2.3763374870
0.5310239390,2.0561292638,4.0710621563,1.6494855573,0.6919502218,2.2168032026,6.4550805319,0.8536276366,7.5652708600,6.0853282744
-0.1009549215,2.6585925284,-1.5333444821,3.6372244747,2.3508882903,3.9211493135,4.4477633147,-0.0029468540,1.5503284404,1.8129462321
2.2127683919,3.1205171393,4.1550800821,3.1641131027,0.0676154562,3.9656011369,0.9520170486,5.2024731966,3.6849157505,7.4169790665
0.2978127518,0.1168448647,-0.2550118523,0.4471765862,-0.7633064674,6.0221202278,1.2159961298,1.9662670374,1.1572858839,9.1669002151
-1.1583157258,-0.1877587143,1.4375932575,0.9851093124,-0.6357286571,-2.5534184986,0.1559029842,2.4857717358,-0.5004584546,-0.0583888140
-0.1635815744,2.5002467206,-0.8545370848,1.5562847258,0.9360807922,2.3030997958,1.4678910742,7.4695940747,1.9582398696,0.0662175710
0.8240013291,1.1579128014,0.4237042965,-0.0031024224,3.3790376228,1.2304956970,2.0878868365,2.2987302673,2.8601661585,0.4647186012
1.3307898964,1.8465360680,2.1967972586,3.0710664360,-0.5121848425,0.2285393244,2.5485088672,1.5073745195,2.4200806806,4.0970533800
-0.7925069105,0.7423109088,-1.1315509182,1.6223362458,-0.9886488367,1.9143865309,2.2442153561,7.9934966032,1.7436116491,8.1630977963
1.1604378199,-0.5336698843,0.2112995554,-0.5212716179,2.3722828650,2.9491373637,3.1593304216,4.2491043255,2.6903240328,1.7043765386
-0.7384830712,0.0993450567,1.4889749314,0.7034051929,-1.6559547165,3.8553338493,5.6940652589,1.6612212683,8.4240604179,2.0422470587
0.7805981908,-0.4667838210,3.0263089534,0.4046488635,3.8167110603,-0.1688017527,3.2149321904,3.4557484173,0.7063929828,3.1245885926
0.5957136268,0.8475523952,3.3397716950,2.6344831693,0.9617411162,2.3383164480,2.0669465809,4.2833360293,-0.9907279697,1.6964503511
0.0341670094,4.4379367898,0.6663562167,0.1887529465,3.7201678502,2.4002668372,7.2486478870,6.4128714039,5.2171868752,2.4785863911
0.2993868616,3.2193683021,0.7125063250,3.0802083314,2.7458525898,1.1969678873,1.1414902253,-0.0694175881,4.7533302943,5.8136968102
-0.1644249487,1.7662477568,-1.4059421600,6.7125647654,0.1578838853,2.8916230367,3.5740104084,3.9386109990,7.7343042502,4.1701967103
0.9867712377,-0.8679986185,1.0273674828,2.3110312607,0.0973373363,2.2254677975,2.3514062089,1.6371065355,5.0863474589,4.9293545766
0.7167382935,-0.8448590755,2.3287261781,-0.6203153716,-0.9213157533,0.3711424691,2.8843444816,2.2960842662,5.6814823974,0.9003660108
0.3642416739,0.9595766267,2.6889729844,2.4130053405,2.0238489334,5.6321333654,3.7766623365,3.3005656226,4.3032235482,-1.4314792157
0.6997715390,1.4721676232,4.2478709714,-1.7288260495,2.3127102314,4.2359283184,-1.7120304598,3.0243151779,0.9522585971,7.0956281386
1.9155085938,2.1878961041,6.4848716077,-0.1496181507,2.5688928058,1.4868317798,5.7712560634,6.4087606765,6.8164977468,6.0431882446
0.1941517679,0.8918210983,-0.0712669460,5.2661870257,4.0603763873,4.6279306993,3.5687200293,1.1304653556,1.6166571530,10.7905966918
0.8083313468,1.5964622400,3.1018585795,0.0757543540,3.1297682798,1.8194413888,5.5384433882,1.7895261317,0.0961429254,0.3694074484
-0.6587558393,0.8013049349,0.5758313868,-0.0065340187,3.0719280739,4.4801787772,1.1192718468,5.6827659853,3.7765860361,7.7646859810
1.2478150395,1.6146722666,0.8881119887,11.1710292587,0.0169504056,4.6516485365,1.3320411888,5.9716027260,2.8711772026,2.4396160211
1.1352371742,1.4993777188,0.5314342164,-0.7907237667,-1.4474918472,0.2761177458,3.5475479132,5.6582183997,4.5958902496,3.3875911440
-1.1193207880,0.1009971533,-0.6413385743,-0.1002531000,1.9080541644,-0.0710979444,4.1404849383,7.5518004537,3.0468624775,0.9672599761
0.8270643450,-0.6536919223,0.1328401547,3.7694329842,-1.3346963809,1.4092161281,5.2327639721,2.3425300500,1.6872499391,0.2556015938
1.3413924920,-0.4767059196,1.4726672596,-0.3517369975,0.8101967413,2.4669312320,4.7295086451,0.9892881111,1.7650710462,3.7498048398
0.5559947378,0.1853173734,0.8557008765,0.2086810594,2.2806432327,2.7875664175,1.5907985960,0.9984966427,3.0410910371,2.6727476913
0.3508368118,1.3291534273,-0.8998480004,-3.9993862482,1.5616083428,3.2184621952,-0.1904199193,8.8016982210,4.4233890872,2.2397321967
-0.9075934705,0.5728427779,3.2353770416,-0.5743997835,1.1070884833,3.6572646880,0.4374239924,1.0242688692,1.5263234788,3.8123062190
0.0408787527,0.7273921556,3.7295781896,2.3945752803,4.1002073762,4.6329558427,1.0808076549,-0.1080572121,2.6355877744,0.0051298287
0.9420791966,1.6560588583,1.1466196531,0.1106010441,1.1640183441,2.8753615495,1.9405749615,8.6865010136,0.0436722091,8.3068815301
1.7438599026,0.7520765475,-1.8012235820,-0.5590987612,-0.0570710615,3.0051799995,2.8439516676,-1.0240130052,4.3910304753,5.6370183753
0.8052139189,-1.2015517767,1.6830612007,-1.9461745504,1.2967033771,-0.8334604604,1.9324614804,1.5070889982,2.8234767140,4.1782756535
-0.2852014853,0.2428640172,1.6258058758,1.1456023871,0.9579929100,1.7720084673,2.1938358826,3.9534193708,1.8236764513,6.7565890795
-1.1028618624,-0.7344081040,0.5449299685,-1.1663181290,1.1528058753,0.6619531387,4.7426651756,1.8504190239,3.4281848832,6.1550398365
0.4468305020,0.1151669656,2.7275282250,-0.3930428590,-1.2538387858,0.6122374392,2.1404745227,-0.1434817982,3.3764430851,2.0341902071
0.0777650807,1.6816543832,3.8821079135,2.4017781644,5.8791111583,1.4425966524,3.2339151771,9.8075703553,1.0421672001,0.5201894684
-0.2182211651,-0.3422884271,-0.7265743022,2.0441432647,-1.1989188992,1.0036247091,0.9184905733,0.6472022842,-0.5574467603,9.7769515226
0.0348448159,1.2817832138,0.3859212612,2.1028361501,3.1651579661,1.5728643184,7.4094327571,-0.3970959340,3.8854388057,3.8437443056
0.1744606933,-0.4020081477,-0.1223364815,3.6986271637,2.0321804201,0.4787507974,2.6013994724,4.0385942424,0.6500278292,6.0079720457
-1.4084349946,-0.3166277080,-0.0595603671,4.0563230706,-0.1457085276,1.8693477757,4.0975853103,2.5392172520,3.8296097090,2.7498182143
0.2773946360,0.3076603105,2.7252915485,3.5788125797,0.0846354937,-0.7741059694,-1.7382666574,0.5456453250,4.1112076424,3.1499712324
1.3370849068,0.4343418057,-0.2707047443,1.5120277603,0.8074434087,4.6621027084,7.4585361904,3.7537857536,2.7716327741,4.9194107259
-0.1990541262,0.5253576653,3.6954151491,2.3072497773,-0.2925341633,0.5036855845,2.1797533245,4.3774889970,1.5431397151,-1.2845879438
0.8683269541,1.6354305858,0.3072524477,3.6551778716,5.0193417028,2.6964961115,4.8238292153,4.7596447542,2.4324032206,6.3546238649
-0.0737617735,3.0468032949,-0.8410607103,2.9047081571,0.6738806587,7.4650154625,8.7563910292,5.1150742101,0.3921806532,-1.7726739986
0.1779503328,0.2795417447,-0.8559206804,3.9069171233,2.8413832409,-1.2351490159,0.8742989139,1.4673266341,0.0427163576,7.5757537767
1.1997361066,1.4972896870,1.5690991698,1.7574195226,-0.0471778154,-1.3118274521,2.2501670600,6.3141692450,2.8859956082,-1.3347334091
0.5456394178,1.0840624650,0.7824834346,2.4250579676,4.2424860569,0.6408916805,1.9452682270,4.3964017965,3.7490836469,1.4982529193
0.1380656540,-2.8462053351,-0.4758279636,-0.6791482338,1.7792593231,3.4134788617,4.4769331650,1.6619019093,4.6190069526,-1.1079453054
0.0440620875,-1.4976996679,-0.1728015326,-1.3374119020,2.5268871749,1.7073559202,1.3247754801,-0.3298425445,0.6937552188,1.0817829073
0.5098282546,2.1451588877,1.0098043938,1.9054927193,1.0105532210,5.1070065670,-0.7396478894,3.1812383250,1.3527206352,-1.9080815044
1.7375026917,0.9007942907,3.1802628926,0.6328280584,1.6710961194,2.0922502869,-2.0123883253,5.1737895182,-0.3860796101,5.4292783131
1.2659259373,-0.2792611978,0.6135283178,5.2157044164,2.8292047594,2.2313186297,2.3676231383,1.5497401820,4.5122511522,0.9311335666
-1.1381464579,0.5468289012,0.0752299097,2.5108162495,2.1033142771,-0.4040263573,3.8466143293,1.4604448028,6.6404769014,5.5742337688
-0.0280508646,0.4984593967,1.1226581790,3.1327526248,0.3154341907,0.7041278831,-0.8284963793,4.9433869255,3.0457628549,0.3220678756
0.2309339393,4.4059928709,0.3003953305,3.3271699627,4.6500048676,2.8267146221,-0.3200862106,2.0311596105,1.7732044162,4.0900063859
0.8026055966,0.1436553227,-2.4842881474,-1.4477911976,0.2051277267,1.1575620891,0.8913423764,2.0090412952,1.3334518759,5.4761711475
-0.4356699667,-0.5363483685,0.1398281457,-0.3111091469,-0.1109515209,2.3726842756,5.8128363804,6.2086659687,7.8385768757,1.7675224584
1.3395623698,1.0698586176,0.9899374954,-1.9809706534,3.5466624895,3.1064971847,-0.8675463960,-0.1436352617,2.1564813599,3.5196531250
0.0644537721,-0.4210953243,0.1150185283,-0.3889478958,-0.9494766458,-0.0095675798,5.1688645746,0.8557772342,3.2881887658,3.7438190038
0.4559159098,0.4721970869,-1.0032945194,1.4480816141,0.1650274397,2.7069448797,3.2300792606,1.7781445016,3.0000906989,-2.0309198446
-0.0542778830,3.3612778322,-0.8547097338,7.5493037524,1.5719185697,2.8058150702,3.1423356833,7.6719150092,2.3870867269,6.4676952740
