temperature,N,cumulative_mean_exp_neg_sigma,ci_lower_2.5,ci_upper_97.5
3.0,4010,1.0251952486895033,0.8576858469885269,1.250684261262414
3.0,4020,1.0259671109136133,0.8526058699279518,1.2478831309039726
3.0,4030,1.024437185797221,0.8610259494949551,1.251061970585763
3.0,4040,1.023158536333625,0.8522136542775717,1.237419463258155
3.0,4050,1.021744479139835,0.864078124873848,1.251011911148285
3.0,4060,1.0212070418925483,0.8552434503723291,1.2358391109112943
3.0,4070,1.0201069587895257,0.8517082251688712,1.2414770811886726
3.0,4080,1.0185308626133658,0.852836846184093,1.2394707652870969
3.0,4090,1.0178088667167893,0.852681007141362,1.2282586714838306
3.0,4100,1.0173625649832403,0.8573671514278507,1.2292884622195266
3.0,4110,1.0161120870372908,0.8515211042852174,1.2289669251765858
3.0,4120,1.01505960295162,0.848049720737044,1.2252197882030051
3.0,4130,1.0138016229105993,0.8499020664498267,1.2442106690687245
3.0,4140,1.0130242267495424,0.8497924936211444,1.2225492625839853
3.0,4150,1.0133724351897964,0.8432911742386301,1.242745384178832
3.0,4160,1.011389635794708,0.8433783972528659,1.215676144279886
3.0,4170,1.00930572601982,0.8397988147308771,1.2143293613578783
3.0,4180,1.0087254749945758,0.8490085401047187,1.2089721469915842
3.0,4190,1.0072705003385451,0.849353985260505,1.2040871884034705
3.0,4200,1.0057130126709246,0.8474550363874067,1.224223157265086
3.0,4210,1.0062223700969157,0.8454580143776705,1.2190315282673319
3.0,4220,1.0060681254637123,0.8475302587301519,1.2099426274151117
3.0,4230,1.0043963638424616,0.8454698320108069,1.2091110601200794
3.0,4240,1.003901246894482,0.8472551084360382,1.2026169629643657
3.0,4250,1.0029463323424699,0.8429551004881254,1.216182000327903
3.0,4260,1.0019539219994626,0.8491893272261293,1.216096599711199
3.0,4270,1.000343562857746,0.8439814165321156,1.2149347395562498
3.0,4280,0.9985368385813984,0.8387295951454845,1.218825462680003
3.0,4290,0.999667944843906,0.8430490672067481,1.2018186673809552
3.0,4300,1.0061662242299603,0.8423345747566474,1.1992222919110025
3.0,4310,1.0053120133245879,0.851967957585169,1.2024466216106682
3.0,4320,1.0037100744047802,0.8542332219353204,1.1998127472461635
3.0,4330,1.0025325109358543,0.8436476938445743,1.2137647110576633
3.0,4340,1.0006518147038042,0.8441878045933842,1.2068718112008796
3.0,4350,0.9992576686359496,0.8457553533943982,1.201613871409887
3.0,4360,0.9978293249378433,0.8424079103956829,1.2016892052594565
3.0,4370,0.9976934080195571,0.8461791078417719,1.209658758816984
3.0,4380,0.9959660392879119,0.848119001824244,1.2200400797756736
3.0,4390,0.9997689353922815,0.8443964144176531,1.2214813362845691
3.0,4400,0.998489147348364,0.848943634572029,1.1957212357669982
3.0,4410,0.9978363474121636,0.8475078637285453,1.1954605636203015
3.0,4420,0.9972812053284464,0.8422019833909857,1.2067069353548014
3.0,4430,0.995769246397758,0.8422258022390768,1.1950263117250126
3.0,4440,0.9982973186747656,0.8524257011261295,1.2027297447360066
3.0,4450,0.9963237905692148,0.8420016566333999,1.1973968302263407
3.0,4460,0.9956334937121276,0.8446040536918553,1.201169660745419
3.0,4470,0.9943800078656121,0.8404968178930732,1.1969435007864322
3.0,4480,0.9941051942958558,0.8463208596506199,1.188755879282627
3.0,4490,0.9941393163653899,0.8422215037408551,1.1877826451908142
3.0,4500,0.9971258720265465,0.8473793574997645,1.1891733810600094
3.0,4510,0.9977681972575754,0.8472804561941045,1.2022459586009024
3.0,4520,0.9964901027687784,0.8456434289064553,1.1893155546288439
3.0,4530,0.9953353673823778,0.841790304585876,1.186870458310625
3.0,4540,0.9947553082884669,0.840106565331136,1.190421031643676
3.0,4550,0.9929534141569905,0.8418822340746368,1.1820341843754356
3.0,4560,0.9919406852544275,0.8400694796185391,1.188062903554324
3.0,4570,0.9901132550534938,0.8364424639458319,1.1921918203771387
3.0,4580,0.9885791454791285,0.8394499202651254,1.1855039202247009
3.0,4590,0.9870896209436543,0.8395750563411841,1.1863664226281148
3.0,4600,0.9871261804177125,0.8367979217572226,1.1738455500254212
3.0,4610,0.9860080088468262,0.8353600498273036,1.1808065880011847
3.0,4620,0.9840568353289291,0.8425455660139092,1.1867714746853382
3.0,4630,0.9831797752272746,0.836994860618663,1.1718800687534583
3.0,4640,0.9828053947810406,0.8367227125254243,1.177765546405868
3.0,4650,0.9821072627196737,0.8350489970077617,1.1718386471487559
3.0,4660,0.9804751223717648,0.8356989787953145,1.167520246840187
3.0,4670,0.9788494933379677,0.830236978157137,1.1757192331310549
3.0,4680,0.97816863118439,0.8308060318978088,1.1603515565174396
3.0,4690,0.9793983387302213,0.8328654504549391,1.171693886895419
3.0,4700,0.9777522978144393,0.8308173807218899,1.1705369649711437
3.0,4710,0.976530526637967,0.8260747149942179,1.1714705640895027
3.0,4720,0.9756055772532786,0.8267372138963204,1.1762157324036138
3.0,4730,0.9790186968867307,0.8351570264661077,1.1676581696114021
3.0,4740,0.978380396878761,0.8327396420459167,1.1573247046957493
3.0,4750,0.9776129018624752,0.8367736017261069,1.1593131202894742
3.0,4760,0.9790465091947265,0.8309923853477932,1.1794649841711822
3.0,4770,0.9784681095043511,0.8355546862727631,1.1656016640936349
3.0,4780,0.9800165348961108,0.8381676427666752,1.160158952139644
3.0,4790,0.9781779823096632,0.8329699415351114,1.1554590599696637
3.0,4800,0.9772165641713997,0.8312557539527985,1.1588523202180192
3.0,4810,0.9757878250967419,0.8370091668371161,1.157241501512552
3.0,4820,0.9744043067960065,0.833097538498995,1.1621391257021543
3.0,4830,0.97357829235605,0.8375876793529164,1.1594829411789467
3.0,4840,0.9730267528399333,0.8295859851841068,1.1546580909813875
3.0,4850,0.9712542311343599,0.8322300126502995,1.1455074251104997
3.0,4860,0.9769683850473303,0.8306823507765082,1.1532685162257428
3.0,4870,0.9761200627287323,0.8322051799286238,1.167054363561567
3.0,4880,0.9757060093461584,0.8361748217874474,1.1643711301260282
3.0,4890,0.9768930439197525,0.8349642937376168,1.1734710957027643
3.0,4900,0.9808188070180114,0.8441975864082971,1.1668962904779452
3.0,4910,0.9798198878652105,0.8393039818634073,1.147782364516583
3.0,4920,0.9784992552193312,0.8384344395514003,1.165773225023584
3.0,4930,0.9778927415588036,0.8368227640105009,1.1504738092169744
3.0,4940,0.9795374663175184,0.8406470142171907,1.1558515293550542
3.0,4950,0.9794240231365745,0.8354673492961968,1.1592255227544532
3.0,4960,0.9787281753793885,0.8382686103508767,1.167930438517417
3.0,4970,0.9781257332368578,0.8344369424722218,1.1501040873387185
3.0,4980,0.9774712140181174,0.8335733852020388,1.1606884721435884
3.0,4990,0.9758337550082358,0.8351959069032266,1.1478408644361318
3.0,5000,0.9745281072492904,0.8320700544777203,1.1502966038325595
4.0,10,1.5834012051409503,0.22412223767456682,3.2029894220542445
4.0,20,1.1212129814156668,0.4286837832609697,2.0051643364875917
4.0,30,0.946012746639402,0.4058190722818281,1.5856256310207575
4.0,40,0.8365496836906615,0.43556010912757137,1.3621241722985433
4.0,50,1.0136324624598148,0.5075009495284774,1.668871465005685
4.0,60,0.9446151847931531,0.5210752603476757,1.4769046737123037
4.0,70,0.8861762460912852,0.5161880358767043,1.36505012986934
4.0,80,0.8613602880282365,0.5480752118907068,1.285700283235013
4.0,90,0.8463784425828031,0.5366360502532194,1.2170509419261821
4.0,100,0.8218632247316684,0.561145778997872,1.1499361586761594
4.0,110,0.8361081758543502,0.5628034790541381,1.1658834917057381
4.0,120,0.7849413627067022,0.5400301968934992,1.096023272335844
4.0,130,0.8092315581479937,0.5731264943641279,1.1049714749668458
4.0,140,0.8173946498779048,0.5732707265539388,1.1085226384368494
4.0,150,0.8108743829730984,0.5813816084122077,1.0886980895591225
4.0,160,0.7945722641243586,0.5733731280837671,1.0442787301587257
4.0,170,0.8147707921759364,0.6020426221925894,1.05390021294333
4.0,180,0.8095772068009782,0.618206328402483,1.0441480260049971
4.0,190,0.8090911866019959,0.6153769216371818,1.0449990193959768
4.0,200,0.7922578972267353,0.5957312503877847,1.0016303304221128
4.0,210,0.8301445454627937,0.6339507814918816,1.0543989962695577
4.0,220,0.8300709849646966,0.6442128135875688,1.0422775403389084
4.0,230,0.8632566804923526,0.6830113849925991,1.0676088447643508
4.0,240,0.9251505470142808,0.7328790552888428,1.1479652300819214
4.0,250,0.8975961024908311,0.6961897439394757,1.0996519636378992
4.0,260,0.930986041950087,0.742057780520736,1.1379859417985003
4.0,270,0.9170935839145671,0.7337639326514208,1.1182974019533163
4.0,280,0.9455529492985426,0.7589007472223809,1.1612642000393787
4.0,290,0.9213864533471184,0.7414238913701817,1.123768631256208
4.0,300,0.9301647508794444,0.7521952964996156,1.122105228827229
4.0,310,0.9092190883554624,0.7305695774230637,1.095673532659142
4.0,320,0.9251132412760216,0.7536412202115553,1.1163452028995717
4.0,330,0.916596089585264,0.7555337564638116,1.1115999260324854
4.0,340,0.899258313860367,0.7348770302118256,1.0798754891405467
4.0,350,0.88650569704976,0.7305757222936304,1.0524272080358246
4.0,360,0.8703266822533702,0.7125712882436896,1.0396058318872445
4.0,370,0.8699282792539382,0.7169295794534694,1.045850226631151
4.0,380,0.8748087653777524,0.7276695945356252,1.0326749984870227
4.0,390,0.8838490238262631,0.7452075222450475,1.0377463497920194
4.0,400,0.8939022858726604,0.740722481541512,1.054382737633467
4.0,410,0.8836507498073166,0.7355851110481313,1.040241337412547
4.0,420,0.8865056488701257,0.7474982344662002,1.0481344953462877
4.0,430,0.8835649327870313,0.7381533203928844,1.0350510008030727
4.0,440,0.8753469594918912,0.738322845898155,1.020733263793284
4.0,450,0.8800604151628414,0.7373725923701895,1.0275454074756494
4.0,460,0.8653273040270298,0.7231590964371759,1.0150372969984753
4.0,470,0.8554876150253823,0.7229545737430643,1.0020008636190303
4.0,480,0.865670687180392,0.7315882099424165,1.0102138723622196
4.0,490,0.8646430080648292,0.7375749353502117,1.0081189780891051
4.0,500,0.8525232992966412,0.7225170768664567,0.991163954504373
4.0,510,0.8460561736536762,0.7190057099678853,0.9862713677985004
4.0,520,0.8560308679319248,0.7254418682210892,0.9917928508854889
4.0,530,0.855632557116736,0.724855004328899,0.9853450605748321
4.0,540,0.8442072576326948,0.7284592091942829,0.9780027231084248
4.0,550,0.8366745097777599,0.7226086497029375,0.9559065145764725
4.0,560,0.8267419135970154,0.7111180218629563,0.9568658682492681
4.0,570,0.8208955738971205,0.7051659208736143,0.9469090999179902
4.0,580,0.8166501323003528,0.7024112635674451,0.9356857974460816
4.0,590,0.8090873094646388,0.6966296358521834,0.9341536275022928
4.0,600,0.8084892138091625,0.6962012439410503,0.9235358734450201
4.0,610,0.8584102217721199,0.7188218061363293,1.0323353734054599
4.0,620,0.8591473595175737,0.7175538296937,1.024949548624628
4.0,630,0.8512724773908018,0.7169948919278585,1.0146434536130249
4.0,640,0.8895460663240178,0.7446949674076865,1.0596345613647877
4.0,650,0.8977645709849936,0.7590402630946679,1.0530396370046085
4.0,660,0.9189517039311178,0.7779428972388069,1.0890488495062733
4.0,670,0.9128100134470545,0.7748513975154432,1.0711580182559453
4.0,680,0.9091697373041806,0.75941050568963,1.0736812797121433
4.0,690,0.9013156099027422,0.7653548229100725,1.0667840640253392
4.0,700,0.8993791616852845,0.7631391637347963,1.0610719117721947
4.0,710,0.8919495580672075,0.7595296989509283,1.0536519532047985
4.0,720,0.8928645992888331,0.7529965498672624,1.0536939958693121
4.0,730,0.8872562104821193,0.7552052889808518,1.0318468797603428
4.0,740,0.8828382895937787,0.7440752499119191,1.029207437999553
4.0,750,0.8813312327118367,0.7538875457303659,1.0347769214814626
4.0,760,0.8787193560925218,0.7573513325719087,1.030681824385296
4.0,770,0.8774368247046156,0.7516201090973404,1.0205912473451966
4.0,780,0.8909513891260895,0.7638166032304007,1.0360833561801706
4.0,790,0.8832451725008126,0.753404984660273,1.0343082162603294
4.0,800,0.8811069245440646,0.7527180992016309,1.034565597032338
4.0,810,0.9048578309014924,0.7767285395836888,1.0493294654851597
4.0,820,0.9323723292818572,0.7911136789890388,1.0825424562288721
4.0,830,0.9399777788123735,0.7989292114376366,1.0909506202689645
4.0,840,0.9343571716396918,0.7987144886601505,1.0862899889700852
4.0,850,0.9326887616937375,0.7947887952814635,1.0798238593310352
4.0,860,0.926065557128189,0.7952308367863914,1.0729432796487532
4.0,870,0.9232105889893872,0.7932523235556642,1.081553621424981
4.0,880,0.9209868908829995,0.7895419674928134,1.0655230322952987
4.0,890,0.9201507072093381,0.7874605037196447,1.068090029283863
4.0,900,0.9204314010903731,0.7897385876952638,1.0702371657766503
4.0,910,0.92118829571915,0.7891558726037247,1.0601838353006763
4.0,920,0.9192391246994118,0.7929802644271478,1.06485781031904
4.0,930,0.9143852497064157,0.79125564584349,1.051947997647805
4.0,940,0.9217914598341939,0.7992238175845562,1.0631909726802706
4.0,950,0.9257858373406032,0.7939410289356321,1.0567737153175618
4.0,960,0.9224668889146703,0.8003194946971948,1.0600067631959995
4.0,970,0.9220291385260775,0.7904952040254903,1.0595131653700745
4.0,980,0.9289624786162199,0.8080410244137245,1.0693985628750728
4.0,990,0.933786012938058,0.8119186182214493,1.0647258967785576
4.0,1000,0.9369775684593323,0.819936606358465,1.0790838025947107
4.0,1010,0.9334729987387425,0.8106376304483873,1.0625437231313117
4.0,1020,0.9377619022631646,0.8164759932545078,1.0744276602936464
4.0,1030,0.9421633066919654,0.8227688222743699,1.0745610975532633
4.0,1040,0.9517672824023818,0.8348671405039949,1.0851246382670994
4.0,1050,0.9513832848419114,0.8279747848647844,1.0795674894177483
4.0,1060,0.9474503707279017,0.8322325339607638,1.0783170937719568
4.0,1070,0.9430258269161441,0.8254040636215683,1.0707336431674166
4.0,1080,0.9416525589826001,0.8271587053454191,1.068081532685589
4.0,1090,0.9362849159983285,0.8206523344472796,1.063627544830579
4.0,1100,0.9309189223505118,0.8214540933383881,1.0512148253098408
4.0,1110,0.9257617492557462,0.8152646593042499,1.0514866447230555
4.0,1120,0.9478003388068604,0.831318984276956,1.0763835467486194
